33.86 ,87.66,2327485
33.79 ,87.96,2327487
33.79 ,87.65,2327489
33.91 ,88.78,2327491
33.79 ,88.08,2327493
33.80 ,87.99,2327495
33.79 ,87.63,2327497
33.79 ,87.87,2327499
33.80 ,87.88,2327500
33.79 ,87.73,2327502
33.79 ,87.29,2327504
33.73 ,87.50,2327506
33.80 ,87.64,2327508
33.86 ,87.83,2327510
33.80 ,87.93,2327512
33.79 ,88.42,2327514
33.85 ,87.86,2327516
33.81 ,87.72,2327517
33.75 ,87.34,2327519
33.80 ,87.71,2327521
33.79 ,87.80,2327523
33.81 ,87.51,2327525
33.77 ,87.83,2327527
33.80 ,87.59,2327529
33.74 ,87.47,2327531
33.84 ,87.39,2327533
33.79 ,88.26,2327535
33.81 ,87.34,2327537
33.77 ,87.66,2327539
33.82 ,87.70,2327540
33.91 ,87.65,2327542
33.74 ,87.48,2327544
33.81 ,87.50,2327546
33.82 ,88.04,2327548
33.90 ,87.80,2327550
33.79 ,88.14,2327552
33.83 ,87.79,2327554
33.80 ,88.00,2327556
33.75 ,87.96,2327558
33.81 ,87.97,2327560
33.80 ,87.95,2327561
33.81 ,87.73,2327563
33.82 ,88.04,2327565
33.84 ,87.49,2327567
33.84 ,88.10,2327569
33.74 ,87.25,2327571
33.81 ,87.89,2327573
33.81 ,87.56,2327575
33.80 ,88.67,2327577
33.75 ,88.63,2327579
33.79 ,87.98,2327581
33.86 ,87.54,2327583
33.80 ,87.72,2327584
33.80 ,87.83,2327586
33.77 ,87.78,2327588
33.87 ,88.28,2327590
33.80 ,88.40,2327592
33.78 ,88.52,2327594
33.78 ,87.66,2327596
33.79 ,87.68,2327598
33.75 ,88.30,2327600
33.75 ,87.90,2327602
33.85 ,87.36,2327603
33.92 ,87.43,2327605
33.83 ,87.72,2327607
33.81 ,87.67,2327609
33.78 ,87.44,2327611
33.81 ,87.67,2327613
33.78 ,87.90,2327615
33.82 ,88.33,2327617
33.74 ,88.26,2327619
33.81 ,87.72,2327620
33.82 ,87.92,2327622
33.87 ,87.79,2327624
33.75 ,87.95,2327626
33.86 ,87.65,2327628
33.81 ,87.69,2327630
33.81 ,88.01,2327632
33.79 ,87.91,2327634
33.76 ,87.36,2327636
33.76 ,87.91,2327638
33.73 ,87.63,2327639
34.09 ,88.30,2327641
33.86 ,87.69,2327643
33.84 ,87.70,2327645
33.80 ,88.04,2327647
33.79 ,88.32,2327649
33.79 ,87.58,2327651
33.80 ,88.51,2327653
33.80 ,87.82,2327655
33.76 ,87.47,2327657
33.81 ,88.46,2327659
33.84 ,88.08,2327660
33.80 ,87.54,2327662
33.82 ,87.71,2327664
33.80 ,87.88,2327666
33.85 ,87.52,2327668
33.74 ,87.66,2327670
33.84 ,87.67,2327672
33.88 ,87.99,2327674
33.81 ,87.84,2327676
33.79 ,87.52,2327678
33.81 ,87.89,2327680
33.85 ,87.64,2327682
33.76 ,87.92,2327683
33.80 ,87.72,2327685
33.82 ,88.62,2327687
33.76 ,88.08,2327689
33.86 ,88.29,2327691
33.85 ,87.64,2327693
33.81 ,87.73,2327695
33.81 ,87.50,2327697
33.80 ,87.65,2327699
33.79 ,88.15,2327701
33.84 ,87.27,2327703
33.79 ,87.92,2327705
33.81 ,87.90,2327706
33.77 ,87.96,2327708
33.80 ,87.82,2327710
33.80 ,88.05,2327712
33.82 ,87.81,2327714
33.80 ,87.54,2327716
33.84 ,87.56,2327718
33.80 ,87.32,2327720
33.79 ,87.87,2327722
33.81 ,87.74,2327723
33.80 ,87.82,2327725
33.79 ,87.35,2327727
33.74 ,87.65,2327729
33.80 ,87.60,2327731
33.83 ,87.60,2327733
33.87 ,87.63,2327735
33.94 ,87.72,2327737
33.84 ,88.12,2327739
33.74 ,87.25,2327740
33.85 ,87.50,2327742
33.81 ,87.50,2327744
33.79 ,87.56,2327746
33.81 ,87.90,2327748
33.80 ,87.72,2327750
33.80 ,87.71,2327752
33.91 ,87.42,2327754
33.79 ,87.28,2327756
33.80 ,87.43,2327758
33.76 ,87.93,2327760
33.85 ,87.33,2327761
33.82 ,87.42,2327763
33.74 ,87.53,2327765
33.80 ,87.54,2327767
33.80 ,88.11,2327769
33.76 ,88.14,2327771
33.81 ,87.85,2327773
33.87 ,87.69,2327775
33.79 ,87.50,2327777
33.91 ,87.93,2327779
33.78 ,87.43,2327781
33.88 ,88.04,2327782
33.80 ,87.83,2327784
33.81 ,87.33,2327786
33.79 ,87.92,2327788
33.98 ,87.78,2327790
33.80 ,88.16,2327792
33.80 ,87.71,2327794
33.84 ,87.74,2327796
33.76 ,87.65,2327798
33.85 ,87.57,2327800
33.79 ,87.85,2327802
33.91 ,87.86,2327804
33.80 ,87.66,2327805
33.80 ,87.49,2327807
33.85 ,87.29,2327809
33.92 ,87.84,2327811
33.74 ,87.48,2327813
33.74 ,88.44,2327815
33.76 ,87.40,2327817
33.80 ,87.48,2327819
33.79 ,87.92,2327821
33.79 ,87.69,2327823
33.80 ,88.72,2327825
33.79 ,88.09,2327826
33.79 ,87.68,2327828
33.81 ,87.89,2327830
33.85 ,87.80,2327832
33.73 ,87.73,2327834
33.77 ,87.44,2327836
33.80 ,87.77,2327838
33.85 ,87.23,2327840
33.81 ,87.62,2327842
33.79 ,88.14,2327844
33.79 ,88.04,2327845
33.81 ,87.57,2327847
33.80 ,87.53,2327849
33.81 ,88.31,2327851
33.81 ,87.72,2327853
33.77 ,88.23,2327855
33.80 ,87.36,2327857
33.80 ,87.70,2327859
33.81 ,88.13,2327861
33.80 ,87.88,2327862
33.79 ,87.53,2327864
33.83 ,87.74,2327866
33.85 ,87.57,2327868
33.81 ,87.44,2327870
33.76 ,87.69,2327872
33.81 ,87.50,2327874
33.85 ,87.70,2327876
33.81 ,88.14,2327878
33.86 ,87.32,2327880
33.80 ,87.60,2327881
33.75 ,87.55,2327883
33.80 ,87.32,2327885
33.80 ,87.37,2327887
33.84 ,87.79,2327889
33.81 ,87.56,2327891
33.83 ,87.67,2327893
33.80 ,88.00,2327895
33.92 ,87.56,2327897
33.81 ,87.73,2327899
33.79 ,87.81,2327901
33.79 ,88.38,2327903
33.80 ,87.71,2327904
33.74 ,88.05,2327906
33.85 ,87.53,2327908
33.80 ,87.08,2327910
33.80 ,87.88,2327912
33.74 ,87.64,2327914
33.77 ,87.71,2327916
33.82 ,87.75,2327918
33.84 ,87.68,2327920
33.84 ,88.12,2327922
33.80 ,87.87,2327924
33.82 ,87.31,2327926
33.92 ,87.67,2327927
33.80 ,87.66,2327929
33.86 ,87.82,2327931
33.81 ,88.31,2327933
33.80 ,88.16,2327935
33.68 ,87.63,2327937
33.79 ,88.36,2327939
33.76 ,87.97,2327941
33.82 ,88.10,2327943
33.79 ,87.69,2327945
33.77 ,87.60,2327947
33.77 ,87.54,2327948
33.75 ,87.96,2327950
33.80 ,87.53,2327952
33.80 ,87.72,2327954
33.79 ,87.80,2327956
33.74 ,87.71,2327958
33.73 ,87.80,2327960
33.79 ,87.96,2327962
33.75 ,87.84,2327964
33.81 ,88.12,2327965
33.81 ,87.73,2327967
33.79 ,88.55,2327969
33.85 ,87.72,2327971
33.82 ,87.35,2327973
33.83 ,88.11,2327975
33.74 ,88.38,2327977
33.82 ,87.64,2327979
33.81 ,88.19,2327981
33.83 ,88.04,2327982
33.78 ,87.76,2327984
33.80 ,87.94,2327986
33.73 ,88.42,2327988
33.88 ,87.91,2327990
33.94 ,88.12,2327992
33.80 ,87.88,2327994
33.89 ,88.11,2327996
33.75 ,87.79,2327998
33.89 ,87.98,2328000
33.79 ,88.20,2328002
33.76 ,87.57,2328003
33.82 ,87.88,2328005
33.81 ,87.68,2328007
33.80 ,87.72,2328009
33.84 ,87.78,2328011
33.78 ,87.89,2328013
33.86 ,87.65,2328015
33.81 ,87.50,2328017
33.80 ,87.87,2328019
33.80 ,87.60,2328021
33.79 ,87.24,2328023
33.84 ,87.83,2328025
33.79 ,88.43,2328026
33.79 ,87.58,2328028
33.93 ,87.35,2328030
33.85 ,87.75,2328032
33.80 ,87.88,2328034
33.93 ,87.53,2328036
33.84 ,88.13,2328038
33.81 ,88.02,2328040
33.70 ,87.69,2328042
33.75 ,87.44,2328044
33.93 ,87.92,2328046
33.88 ,87.54,2328048
33.75 ,87.61,2328049
33.76 ,87.63,2328051
33.74 ,87.15,2328053
33.80 ,87.32,2328055
33.76 ,87.70,2328057
33.78 ,87.78,2328059
33.80 ,87.81,2328061
33.79 ,88.37,2328063
33.74 ,87.81,2328065
33.81 ,87.67,2328067
33.80 ,87.71,2328068
33.86 ,88.05,2328070
33.82 ,88.15,2328072
33.74 ,87.77,2328074
33.82 ,87.92,2328076
33.81 ,88.47,2328078
33.79 ,87.75,2328080
33.69 ,87.78,2328082
33.81 ,88.01,2328084
33.74 ,88.43,2328085
33.75 ,87.62,2328087
33.81 ,88.20,2328089
33.79 ,87.98,2328091
33.75 ,87.83,2328093
33.74 ,87.82,2328095
33.80 ,87.88,2328097
33.80 ,87.55,2328099
33.79 ,88.11,2328101
33.76 ,87.93,2328103
33.81 ,87.89,2328104
33.68 ,87.59,2328106
33.78 ,87.55,2328108
33.75 ,87.67,2328110
33.82 ,88.04,2328112
33.81 ,87.63,2328114
33.77 ,87.87,2328116
33.73 ,87.68,2328118
33.82 ,87.58,2328120
33.81 ,87.27,2328122
33.75 ,87.89,2328124
33.74 ,87.71,2328125
33.81 ,87.38,2328127
33.86 ,87.32,2328129
33.80 ,87.59,2328131
33.80 ,87.77,2328133
33.80 ,87.94,2328135
33.80 ,87.49,2328137
33.86 ,87.25,2328139
33.79 ,87.70,2328141
33.81 ,87.22,2328143
33.80 ,87.42,2328145
33.79 ,87.24,2328147
33.84 ,87.24,2328148
33.90 ,87.61,2328150
33.81 ,87.67,2328152
33.82 ,87.48,2328154
33.79 ,87.52,2328156
33.82 ,87.52,2328158
33.93 ,88.33,2328160
33.79 ,87.35,2328162
33.74 ,87.81,2328164
33.82 ,87.70,2328166
33.80 ,87.54,2328168
33.80 ,87.99,2328169
33.83 ,88.17,2328171
33.92 ,87.95,2328173
33.74 ,87.66,2328175
33.76 ,87.87,2328177
33.85 ,87.75,2328179
33.80 ,87.88,2328181
33.80 ,88.39,2328183
33.76 ,88.16,2328185
33.76 ,87.41,2328187
33.88 ,88.01,2328188
33.92 ,87.60,2328190
33.80 ,87.09,2328192
33.87 ,87.62,2328194
33.84 ,87.66,2328196
33.81 ,87.95,2328198
33.80 ,88.00,2328200
33.74 ,87.26,2328202
33.86 ,87.50,2328204
33.80 ,87.89,2328205
33.81 ,87.90,2328207
33.82 ,87.86,2328209
33.83 ,87.61,2328211
33.85 ,87.40,2328213
33.79 ,88.25,2328215
33.81 ,87.34,2328217
33.81 ,87.69,2328219
33.80 ,87.77,2328221
33.79 ,87.81,2328223
33.81 ,88.45,2328224
33.81 ,87.63,2328226
33.86 ,87.66,2328228
33.85 ,87.70,2328230
33.79 ,87.52,2328232
33.79 ,87.53,2328234
33.80 ,87.37,2328236
33.87 ,87.40,2328238
33.80 ,87.49,2328240
33.70 ,87.64,2328242
33.76 ,87.76,2328244
33.81 ,87.74,2328246
33.79 ,87.58,2328247
33.81 ,87.85,2328249
33.75 ,87.91,2328251
33.75 ,87.62,2328253
33.87 ,87.41,2328255
33.78 ,87.29,2328257
33.73 ,87.44,2328259
33.84 ,87.85,2328261
33.82 ,88.32,2328263
33.80 ,88.06,2328265
33.81 ,87.57,2328267
33.79 ,87.33,2328269
33.80 ,87.53,2328270
33.85 ,88.26,2328272
33.92 ,87.66,2328274
33.82 ,87.98,2328276
33.81 ,87.61,2328278
33.78 ,87.60,2328280
33.76 ,87.35,2328282
33.78 ,87.76,2328284
33.80 ,87.26,2328286
33.81 ,88.01,2328288
33.85 ,88.03,2328289
33.82 ,87.70,2328291
33.75 ,87.09,2328293
33.79 ,87.51,2328295
33.80 ,87.72,2328297
33.85 ,87.86,2328299
33.81 ,87.51,2328301
33.81 ,87.78,2328303
33.75 ,87.38,2328305
33.80 ,87.42,2328307
33.87 ,87.52,2328308
33.80 ,87.49,2328310
33.85 ,88.04,2328312
33.81 ,87.33,2328314
33.84 ,87.61,2328316
33.74 ,87.08,2328318
33.92 ,87.78,2328320
33.79 ,87.69,2328322
33.79 ,87.79,2328324
33.85 ,87.53,2328326
33.81 ,87.96,2328327
33.81 ,87.74,2328329
33.81 ,87.91,2328331
33.79 ,87.92,2328333
33.76 ,87.63,2328335
33.81 ,87.95,2328337
33.81 ,87.89,2328339
33.78 ,87.95,2328341
33.81 ,88.60,2328343
33.84 ,87.95,2328345
33.81 ,88.13,2328346
33.80 ,87.65,2328348
33.73 ,87.84,2328350
33.75 ,87.51,2328352
33.74 ,87.88,2328354
33.79 ,87.68,2328356
33.95 ,87.70,2328358
33.86 ,88.12,2328360
33.80 ,87.66,2328362
33.89 ,87.80,2328364
33.80 ,87.71,2328366
33.82 ,87.99,2328368
33.80 ,87.71,2328369
33.76 ,88.65,2328371
33.83 ,87.59,2328373
33.84 ,88.09,2328375
33.76 ,87.88,2328377
33.92 ,88.58,2328379
33.80 ,87.76,2328381
33.81 ,87.79,2328383
33.76 ,88.20,2328385
33.70 ,87.91,2328387
33.80 ,87.82,2328389
33.80 ,87.55,2328390
33.85 ,87.81,2328392
33.80 ,87.49,2328394
33.84 ,87.44,2328396
33.79 ,87.41,2328398
33.78 ,87.84,2328400
33.80 ,87.77,2328402
33.79 ,87.46,2328404
33.80 ,88.40,2328406
33.80 ,87.81,2328408
33.82 ,87.70,2328410
33.81 ,87.57,2328412
33.82 ,87.93,2328413
33.87 ,87.47,2328415
33.84 ,88.07,2328417
33.86 ,87.20,2328419
33.75 ,87.68,2328421
33.81 ,87.27,2328423
33.81 ,87.39,2328425
33.87 ,87.62,2328427
33.82 ,87.81,2328429
33.81 ,86.93,2328430
33.82 ,87.41,2328432
33.81 ,87.84,2328434
33.86 ,87.27,2328436
33.84 ,87.27,2328438
33.82 ,87.54,2328440
33.85 ,87.59,2328442
33.86 ,87.71,2328444
33.87 ,87.67,2328446
33.81 ,87.74,2328447
33.79 ,87.64,2328449
33.81 ,87.57,2328451
33.84 ,87.68,2328453
33.86 ,87.32,2328455
33.73 ,87.79,2328457
33.72 ,87.77,2328459
33.85 ,87.57,2328461
33.80 ,88.11,2328463
33.73 ,87.57,2328465
33.78 ,87.83,2328467
33.91 ,87.71,2328468
33.80 ,87.48,2328470
33.81 ,87.11,2328472
33.93 ,87.69,2328474
33.79 ,87.41,2328476
33.82 ,87.18,2328478
33.79 ,87.47,2328480
33.79 ,87.46,2328482
33.80 ,87.26,2328484
33.75 ,87.55,2328486
33.85 ,87.72,2328488
33.81 ,87.46,2328490
33.94 ,87.26,2328491
33.81 ,87.51,2328493
33.80 ,87.53,2328495
33.84 ,87.65,2328497
33.79 ,87.29,2328499
33.58 ,87.67,2328501
33.79 ,87.58,2328503
33.76 ,87.98,2328505
33.80 ,87.48,2328507
33.83 ,88.19,2328509
33.81 ,87.44,2328511
33.82 ,87.76,2328512
33.84 ,88.35,2328514
33.81 ,88.08,2328516
33.72 ,87.77,2328518
33.85 ,87.24,2328520
33.78 ,87.65,2328522
33.81 ,87.68,2328524
33.79 ,87.85,2328526
33.80 ,88.67,2328528
33.86 ,87.54,2328530
33.80 ,87.88,2328532
33.92 ,87.95,2328533
33.81 ,87.90,2328535
33.83 ,87.86,2328537
33.78 ,88.07,2328539
33.79 ,88.04,2328541
33.80 ,87.93,2328543
33.81 ,87.67,2328545
33.79 ,87.80,2328547
33.75 ,87.61,2328549
33.74 ,87.70,2328550
33.80 ,87.32,2328552
33.85 ,87.63,2328554
33.80 ,87.64,2328556
33.81 ,87.74,2328558
33.79 ,87.58,2328560
33.81 ,87.68,2328562
33.81 ,87.90,2328564
33.80 ,87.43,2328566
33.77 ,88.00,2328567
33.80 ,87.82,2328569
33.86 ,87.67,2328571
33.92 ,87.72,2328573
33.91 ,87.43,2328575
33.86 ,87.55,2328577
33.92 ,87.73,2328579
33.78 ,87.32,2328581
33.83 ,87.57,2328583
33.80 ,87.71,2328585
33.79 ,87.52,2328587
33.79 ,87.79,2328589
33.84 ,87.67,2328590
33.82 ,88.21,2328592
33.82 ,87.89,2328594
33.87 ,87.75,2328596
33.80 ,88.05,2328598
33.80 ,87.88,2328600
33.86 ,87.49,2328602
33.79 ,87.87,2328604
33.74 ,87.59,2328606
33.80 ,88.04,2328608
33.81 ,87.50,2328610
33.81 ,88.19,2328611
33.81 ,87.50,2328613
33.83 ,87.68,2328615
33.84 ,87.74,2328617
33.75 ,87.60,2328619
33.74 ,87.93,2328621
33.82 ,87.64,2328623
33.80 ,88.61,2328625
33.79 ,87.74,2328627
33.85 ,87.52,2328629
33.83 ,88.00,2328631
33.80 ,87.32,2328632
33.75 ,88.07,2328634
33.81 ,87.79,2328636
33.86 ,88.07,2328638
33.75 ,87.61,2328640
33.81 ,87.55,2328642
33.81 ,87.86,2328644
33.81 ,88.25,2328646
33.75 ,87.73,2328648
33.81 ,87.46,2328650
33.76 ,88.54,2328652
33.87 ,87.35,2328653
33.79 ,87.62,2328655
33.81 ,87.97,2328657
33.84 ,87.85,2328659
33.81 ,88.63,2328661
33.78 ,87.49,2328663
33.82 ,87.60,2328665
33.80 ,88.05,2328667
33.83 ,87.65,2328669
33.83 ,88.46,2328670
33.87 ,87.79,2328672
33.75 ,87.66,2328674
33.84 ,87.75,2328676
33.81 ,87.71,2328678
33.79 ,87.53,2328680
33.74 ,87.76,2328682
33.91 ,87.87,2328684
33.79 ,87.64,2328686
33.81 ,87.62,2328688
33.76 ,87.81,2328689
33.79 ,88.07,2328691
33.92 ,88.12,2328693
33.82 ,87.99,2328695
33.88 ,88.14,2328697
33.79 ,87.70,2328699
33.83 ,87.93,2328701
33.86 ,87.93,2328703
33.80 ,87.72,2328705
33.68 ,87.98,2328707
33.84 ,88.00,2328708
33.81 ,87.78,2328711
33.86 ,88.17,2328712
33.80 ,87.77,2328714
33.73 ,87.62,2328716
33.76 ,87.53,2328718
33.86 ,88.11,2328720
33.75 ,87.73,2328722
33.83 ,87.90,2328724
33.87 ,87.75,2328726
33.78 ,88.07,2328728
33.80 ,88.46,2328730
33.76 ,87.47,2328732
33.74 ,87.65,2328733
33.81 ,87.69,2328735
33.79 ,88.36,2328737
33.81 ,87.52,2328739
33.82 ,87.60,2328741
33.82 ,88.10,2328743
33.76 ,87.70,2328745
33.79 ,87.30,2328747
33.79 ,87.51,2328749
33.92 ,87.49,2328751
33.73 ,87.51,2328753
33.80 ,88.16,2328754
33.74 ,87.58,2328756
33.81 ,87.84,2328758
33.79 ,87.62,2328760
33.80 ,87.88,2328762
33.82 ,87.71,2328764
33.81 ,87.85,2328766
33.74 ,87.32,2328768
33.79 ,87.57,2328770
33.81 ,88.07,2328772
33.91 ,87.65,2328773
33.80 ,87.93,2328775
33.86 ,87.50,2328777
33.81 ,87.62,2328779
33.86 ,88.10,2328781
33.78 ,87.83,2328783
33.79 ,87.61,2328785
33.86 ,87.71,2328787
33.76 ,88.09,2328789
33.82 ,87.75,2328790
33.83 ,87.83,2328792
33.81 ,87.84,2328794
33.81 ,87.84,2328796
33.81 ,87.55,2328798
33.75 ,87.95,2328800
33.80 ,87.59,2328802
33.80 ,88.04,2328804
33.86 ,87.88,2328806
33.96 ,87.83,2328808
33.85 ,87.84,2328810
33.83 ,88.34,2328811
33.84 ,87.40,2328813
33.77 ,87.53,2328815
33.86 ,87.66,2328817
33.81 ,87.04,2328819
33.69 ,87.79,2328821
33.79 ,87.29,2328823
33.80 ,87.71,2328825
33.82 ,87.35,2328827
33.81 ,87.72,2328829
33.80 ,87.59,2328831
33.74 ,87.42,2328833
33.75 ,87.49,2328834
33.78 ,87.61,2328836
33.81 ,87.95,2328838
33.86 ,87.77,2328840
33.87 ,87.52,2328842
33.81 ,87.52,2328844
33.73 ,88.13,2328846
33.80 ,87.38,2328848
33.89 ,87.83,2328850
33.86 ,87.14,2328852
33.83 ,87.55,2328854
33.80 ,87.77,2328855
33.89 ,87.63,2328857
33.80 ,87.71,2328859
33.81 ,87.28,2328861
33.82 ,87.92,2328863
33.87 ,87.68,2328865
33.79 ,87.29,2328867
33.80 ,87.55,2328869
33.87 ,87.85,2328871
33.86 ,87.66,2328873
33.79 ,87.64,2328875
33.81 ,87.68,2328876
33.75 ,87.49,2328878
33.76 ,87.80,2328880
33.81 ,87.91,2328882
33.80 ,88.06,2328884
33.81 ,87.96,2328886
33.84 ,87.62,2328888
33.85 ,87.86,2328890
33.82 ,87.82,2328892
33.81 ,87.84,2328894
33.91 ,87.75,2328895
33.81 ,87.67,2328897
33.75 ,88.07,2328899
33.78 ,88.28,2328901
33.75 ,87.89,2328903
33.76 ,87.81,2328905
33.81 ,87.67,2328907
33.74 ,87.36,2328909
33.81 ,87.69,2328911
33.80 ,88.05,2328912
33.85 ,88.53,2328914
33.80 ,87.88,2328916
33.98 ,87.92,2328918
33.76 ,88.43,2328920
33.80 ,87.88,2328922
33.79 ,87.69,2328924
33.80 ,87.77,2328926
33.78 ,88.66,2328928
33.80 ,87.71,2328930
33.79 ,87.86,2328932
33.78 ,87.95,2328933
33.85 ,88.48,2328935
33.76 ,88.21,2328937
33.87 ,88.41,2328939
33.80 ,87.98,2328941
33.97 ,88.05,2328943
33.74 ,88.16,2328945
33.81 ,87.57,2328947
33.86 ,87.77,2328949
33.80 ,87.60,2328951
33.87 ,87.91,2328953
33.87 ,87.73,2328954
33.83 ,87.73,2328956
33.81 ,87.68,2328958
33.81 ,87.57,2328960
33.73 ,87.29,2328962
33.80 ,87.64,2328964
33.83 ,87.67,2328966
33.80 ,87.66,2328968
33.75 ,87.50,2328970
33.93 ,87.87,2328972
33.77 ,87.77,2328974
33.81 ,87.34,2328976
33.79 ,87.22,2328977
33.78 ,88.07,2328979
33.84 ,87.56,2328981
33.81 ,87.91,2328983
33.81 ,87.50,2328985
33.91 ,87.35,2328987
33.85 ,87.47,2328989
33.79 ,88.25,2328991
33.80 ,87.20,2328993
33.82 ,88.04,2328995
33.81 ,87.63,2328997
33.80 ,87.38,2328998
33.80 ,87.49,2329000
33.79 ,88.26,2329002
33.70 ,87.70,2329004
33.77 ,88.45,2329006
33.68 ,87.53,2329008
33.82 ,88.09,2329010
33.80 ,87.30,2329012
33.80 ,88.40,2329014
33.87 ,87.52,2329015
33.74 ,87.37,2329017
33.85 ,87.79,2329019
33.82 ,87.37,2329021
33.92 ,87.49,2329023
33.70 ,87.34,2329025
33.76 ,87.80,2329027
33.81 ,87.67,2329029
33.81 ,87.96,2329031
33.81 ,87.45,2329032
33.82 ,87.54,2329034
33.75 ,87.55,2329036
33.80 ,88.11,2329038
33.81 ,87.62,2329040
33.80 ,87.59,2329042
33.80 ,87.38,2329044
33.97 ,87.88,2329046
33.76 ,87.91,2329048
33.80 ,88.51,2329050
33.69 ,87.55,2329052
33.85 ,88.02,2329053
33.86 ,87.72,2329055
33.74 ,87.88,2329057
33.80 ,88.12,2329059
33.81 ,87.84,2329061
33.79 ,87.47,2329063
33.81 ,87.39,2329065
33.80 ,87.49,2329067
33.82 ,87.98,2329069
33.80 ,88.00,2329071
33.80 ,87.88,2329073
33.91 ,88.68,2329075
33.75 ,87.96,2329076
33.79 ,87.58,2329078
33.92 ,87.62,2329080
33.81 ,87.61,2329082
33.75 ,87.49,2329084
33.87 ,87.68,2329086
33.85 ,87.63,2329088
33.80 ,87.99,2329090
33.96 ,87.85,2329092
33.75 ,87.67,2329094
33.91 ,87.57,2329096
33.92 ,88.11,2329098
33.81 ,87.63,2329099
33.81 ,87.73,2329101
33.76 ,87.69,2329103
33.79 ,87.70,2329105
33.81 ,87.90,2329107
33.75 ,87.62,2329109
33.77 ,87.99,2329111
33.86 ,87.88,2329113
33.82 ,87.69,2329115
33.79 ,88.02,2329117
33.76 ,87.76,2329118
33.80 ,87.55,2329120
33.77 ,87.54,2329122
33.86 ,88.05,2329124
33.81 ,87.96,2329126
33.70 ,87.74,2329128
33.83 ,88.01,2329130
33.75 ,87.66,2329132
33.83 ,88.18,2329134
33.92 ,88.41,2329135
33.80 ,88.28,2329137
33.74 ,88.23,2329139
33.75 ,88.23,2329141
33.76 ,88.04,2329143
33.74 ,87.81,2329145
33.78 ,88.57,2329147
33.84 ,87.61,2329149
33.76 ,87.86,2329151
33.73 ,88.02,2329152
33.79 ,88.43,2329154
33.91 ,87.65,2329156
33.79 ,87.98,2329158
33.68 ,87.46,2329160
33.85 ,87.64,2329162
33.79 ,87.51,2329164
33.81 ,87.34,2329166
33.86 ,87.54,2329168
33.81 ,87.56,2329170
33.89 ,87.54,2329172
33.82 ,87.58,2329174
33.82 ,87.70,2329175
33.84 ,87.22,2329177
33.74 ,87.70,2329179
33.83 ,87.16,2329181
33.80 ,87.83,2329183
33.94 ,87.55,2329185
33.80 ,87.66,2329187
33.84 ,87.54,2329189
33.80 ,87.32,2329191
33.80 ,87.71,2329193
33.87 ,87.40,2329195
33.81 ,87.63,2329197
33.79 ,87.62,2329198
33.96 ,88.24,2329200
