3.360999999999999943e+01,8.807999999999999829e+01,2.810600000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.762999999999999545e+01,2.810620000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.750000000000000000e+01,2.810640000000000000e+05,2.673618222907816744e+01
3.365999999999999659e+01,8.812000000000000455e+01,2.810650000000000000e+05,2.739302148353692701e+01
3.361999999999999744e+01,8.810999999999999943e+01,2.810670000000000000e+05,2.715176740265121680e+01
3.365999999999999659e+01,8.790000000000000568e+01,2.810690000000000000e+05,2.739302148353692701e+01
3.367000000000000171e+01,8.753000000000000114e+01,2.810710000000000000e+05,2.745376418999080670e+01
3.356000000000000227e+01,8.706999999999999318e+01,2.810730000000000000e+05,2.679503651611003079e+01
3.361999999999999744e+01,8.764000000000000057e+01,2.810740000000000000e+05,2.715176740265121680e+01
3.371000000000000085e+01,8.775000000000000000e+01,2.810760000000000000e+05,2.769845176073476978e+01
3.353999999999999915e+01,8.787999999999999545e+01,2.810780000000000000e+05,2.667749961653930768e+01
3.359000000000000341e+01,8.746999999999999886e+01,2.810800000000000000e+05,2.697262942416261922e+01
3.360999999999999943e+01,8.792000000000000171e+01,2.810820000000000000e+05,2.709188306866235507e+01
3.357999999999999829e+01,8.765999999999999659e+01,2.810830000000000000e+05,2.691326011365219983e+01
3.360999999999999943e+01,8.779000000000000625e+01,2.810850000000000000e+05,2.709188306866235507e+01
3.360000000000000142e+01,8.767000000000000171e+01,2.810870000000000000e+05,2.703217040916581482e+01
3.357999999999999829e+01,8.773999999999999488e+01,2.810890000000000000e+05,2.691326011365219983e+01
3.360999999999999943e+01,8.732999999999999829e+01,2.810910000000000000e+05,2.709188306866235507e+01
3.361999999999999744e+01,8.754000000000000625e+01,2.810930000000000000e+05,2.715176740265121680e+01
3.356000000000000227e+01,8.754000000000000625e+01,2.810950000000000000e+05,2.679503651611003079e+01
3.359000000000000341e+01,8.734000000000000341e+01,2.810960000000000000e+05,2.697262942416261922e+01
3.360000000000000142e+01,8.748999999999999488e+01,2.810980000000000000e+05,2.703217040916581482e+01
3.361999999999999744e+01,8.787999999999999545e+01,2.811000000000000000e+05,2.715176740265121680e+01
3.359000000000000341e+01,8.728000000000000114e+01,2.811020000000000000e+05,2.697262942416261922e+01
3.356000000000000227e+01,8.740999999999999659e+01,2.811030000000000000e+05,2.679503651611003079e+01
3.361999999999999744e+01,8.757999999999999829e+01,2.811050000000000000e+05,2.715176740265121680e+01
3.367000000000000171e+01,8.792000000000000171e+01,2.811070000000000000e+05,2.745376418999080670e+01
3.360999999999999943e+01,8.732999999999999829e+01,2.811090000000000000e+05,2.709188306866235507e+01
3.367000000000000171e+01,8.779999999999999716e+01,2.811110000000000000e+05,2.745376418999080670e+01
3.364999999999999858e+01,8.770000000000000284e+01,2.811130000000000000e+05,2.733245045157639197e+01
3.360000000000000142e+01,8.748999999999999488e+01,2.811150000000000000e+05,2.703217040916581482e+01
3.354999999999999716e+01,8.765999999999999659e+01,2.811160000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.748000000000000398e+01,2.811180000000000000e+05,2.703217040916581482e+01
3.364999999999999858e+01,8.770999999999999375e+01,2.811200000000000000e+05,2.733245045157639197e+01
3.360000000000000142e+01,8.806000000000000227e+01,2.811220000000000000e+05,2.703217040916581482e+01
3.359000000000000341e+01,8.740000000000000568e+01,2.811240000000000000e+05,2.697262942416261922e+01
3.361999999999999744e+01,8.720000000000000284e+01,2.811250000000000000e+05,2.715176740265121680e+01
3.360999999999999943e+01,8.756000000000000227e+01,2.811270000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.751000000000000512e+01,2.811290000000000000e+05,2.709188306866235507e+01
3.363000000000000256e+01,8.784000000000000341e+01,2.811310000000000000e+05,2.721182341113342318e+01
3.359000000000000341e+01,8.803000000000000114e+01,2.811330000000000000e+05,2.697262942416261922e+01
3.359000000000000341e+01,8.796999999999999886e+01,2.811340000000000000e+05,2.697262942416261922e+01
3.360000000000000142e+01,8.732999999999999829e+01,2.811360000000000000e+05,2.703217040916581482e+01
3.365999999999999659e+01,8.806999999999999318e+01,2.811380000000000000e+05,2.739302148353692701e+01
3.364999999999999858e+01,8.789000000000000057e+01,2.811400000000000000e+05,2.733245045157639197e+01
3.353999999999999915e+01,8.735999999999999943e+01,2.811420000000000000e+05,2.667749961653930768e+01
3.360000000000000142e+01,8.759999999999999432e+01,2.811440000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.818000000000000682e+01,2.811450000000000000e+05,2.709188306866235507e+01
3.356000000000000227e+01,8.781000000000000227e+01,2.811470000000000000e+05,2.679503651611003079e+01
3.360000000000000142e+01,8.737999999999999545e+01,2.811490000000000000e+05,2.703217040916581482e+01
3.356000000000000227e+01,8.796999999999999886e+01,2.811510000000000000e+05,2.679503651611003079e+01
3.360000000000000142e+01,8.839000000000000057e+01,2.811530000000000000e+05,2.703217040916581482e+01
3.353999999999999915e+01,8.826999999999999602e+01,2.811540000000000000e+05,2.667749961653930768e+01
3.363000000000000256e+01,8.837000000000000455e+01,2.811560000000000000e+05,2.721182341113342318e+01
3.361999999999999744e+01,8.828000000000000114e+01,2.811580000000000000e+05,2.715176740265121680e+01
3.360000000000000142e+01,8.828000000000000114e+01,2.811600000000000000e+05,2.703217040916581482e+01
3.356000000000000227e+01,8.839000000000000057e+01,2.811620000000000000e+05,2.679503651611003079e+01
3.354999999999999716e+01,8.795000000000000284e+01,2.811640000000000000e+05,2.673618222907816744e+01
3.359000000000000341e+01,8.859999999999999432e+01,2.811650000000000000e+05,2.697262942416261922e+01
3.361999999999999744e+01,8.815000000000000568e+01,2.811670000000000000e+05,2.715176740265121680e+01
3.357000000000000028e+01,8.812000000000000455e+01,2.811690000000000000e+05,2.685406247763444298e+01
3.360999999999999943e+01,8.837000000000000455e+01,2.811710000000000000e+05,2.709188306866235507e+01
3.360000000000000142e+01,8.793999999999999773e+01,2.811730000000000000e+05,2.703217040916581482e+01
3.354999999999999716e+01,8.806000000000000227e+01,2.811740000000000000e+05,2.673618222907816744e+01
3.360999999999999943e+01,8.829999999999999716e+01,2.811760000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.825000000000000000e+01,2.811780000000000000e+05,2.709188306866235507e+01
3.365999999999999659e+01,8.789000000000000057e+01,2.811800000000000000e+05,2.739302148353692701e+01
3.350000000000000000e+01,8.807999999999999829e+01,2.811820000000000000e+05,2.644448591131322246e+01
3.356000000000000227e+01,8.820999999999999375e+01,2.811840000000000000e+05,2.679503651611003079e+01
3.350000000000000000e+01,8.762999999999999545e+01,2.811850000000000000e+05,2.644448591131322246e+01
3.360999999999999943e+01,8.796999999999999886e+01,2.811870000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.820000000000000284e+01,2.811890000000000000e+05,2.709188306866235507e+01
3.356000000000000227e+01,8.826000000000000512e+01,2.811910000000000000e+05,2.679503651611003079e+01
3.354999999999999716e+01,8.840000000000000568e+01,2.811930000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.834000000000000341e+01,2.811950000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.829999999999999716e+01,2.811960000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.818999999999999773e+01,2.811980000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.862999999999999545e+01,2.812000000000000000e+05,2.703217040916581482e+01
3.367000000000000171e+01,8.770000000000000284e+01,2.812020000000000000e+05,2.745376418999080670e+01
3.360999999999999943e+01,8.814000000000000057e+01,2.812030000000000000e+05,2.709188306866235507e+01
3.360000000000000142e+01,8.781999999999999318e+01,2.812050000000000000e+05,2.703217040916581482e+01
3.364000000000000057e+01,8.828000000000000114e+01,2.812070000000000000e+05,2.727205109410829209e+01
3.356000000000000227e+01,8.832999999999999829e+01,2.812090000000000000e+05,2.679503651611003079e+01
3.360000000000000142e+01,8.798999999999999488e+01,2.812110000000000000e+05,2.703217040916581482e+01
3.359000000000000341e+01,8.818999999999999773e+01,2.812130000000000000e+05,2.697262942416261922e+01
3.360999999999999943e+01,8.779000000000000625e+01,2.812150000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.779000000000000625e+01,2.812160000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.784999999999999432e+01,2.812180000000000000e+05,2.673618222907816744e+01
3.360999999999999943e+01,8.825000000000000000e+01,2.812200000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.771999999999999886e+01,2.812220000000000000e+05,2.673618222907816744e+01
3.347999999999999687e+01,8.826000000000000512e+01,2.812240000000000000e+05,2.632900910565740560e+01
3.357999999999999829e+01,8.800000000000000000e+01,2.812250000000000000e+05,2.691326011365219983e+01
3.359000000000000341e+01,8.831000000000000227e+01,2.812270000000000000e+05,2.697262942416261922e+01
3.353999999999999915e+01,8.810999999999999943e+01,2.812290000000000000e+05,2.667749961653930768e+01
3.360999999999999943e+01,8.768999999999999773e+01,2.812310000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.857999999999999829e+01,2.812330000000000000e+05,2.709188306866235507e+01
3.357000000000000028e+01,8.823999999999999488e+01,2.812350000000000000e+05,2.685406247763444298e+01
3.360000000000000142e+01,8.839000000000000057e+01,2.812360000000000000e+05,2.703217040916581482e+01
3.360000000000000142e+01,8.778000000000000114e+01,2.812380000000000000e+05,2.703217040916581482e+01
3.370000000000000284e+01,8.818999999999999773e+01,2.812400000000000000e+05,2.763702235630944415e+01
3.365999999999999659e+01,8.801000000000000512e+01,2.812420000000000000e+05,2.739302148353692701e+01
3.364999999999999858e+01,8.826000000000000512e+01,2.812440000000000000e+05,2.733245045157639197e+01
3.360000000000000142e+01,8.810999999999999943e+01,2.812450000000000000e+05,2.703217040916581482e+01
3.357999999999999829e+01,8.778000000000000114e+01,2.812470000000000000e+05,2.691326011365219983e+01
3.361999999999999744e+01,8.809000000000000341e+01,2.812490000000000000e+05,2.715176740265121680e+01
3.359000000000000341e+01,8.842000000000000171e+01,2.812510000000000000e+05,2.697262942416261922e+01
3.360000000000000142e+01,8.776000000000000512e+01,2.812530000000000000e+05,2.703217040916581482e+01
3.350999999999999801e+01,8.784000000000000341e+01,2.812540000000000000e+05,2.650248182588029522e+01
3.360000000000000142e+01,8.782999999999999829e+01,2.812560000000000000e+05,2.703217040916581482e+01
3.356000000000000227e+01,8.792000000000000171e+01,2.812580000000000000e+05,2.679503651611003079e+01
3.360999999999999943e+01,8.806999999999999318e+01,2.812600000000000000e+05,2.709188306866235507e+01
3.357000000000000028e+01,8.817000000000000171e+01,2.812620000000000000e+05,2.685406247763444298e+01
3.354999999999999716e+01,8.818999999999999773e+01,2.812640000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.789000000000000057e+01,2.812650000000000000e+05,2.703217040916581482e+01
3.370000000000000284e+01,8.768999999999999773e+01,2.812670000000000000e+05,2.763702235630944415e+01
3.357999999999999829e+01,8.801000000000000512e+01,2.812690000000000000e+05,2.691326011365219983e+01
3.365999999999999659e+01,8.779000000000000625e+01,2.812710000000000000e+05,2.739302148353692701e+01
3.354999999999999716e+01,8.779000000000000625e+01,2.812730000000000000e+05,2.673618222907816744e+01
3.360999999999999943e+01,8.728000000000000114e+01,2.812740000000000000e+05,2.709188306866235507e+01
3.360000000000000142e+01,8.828000000000000114e+01,2.812760000000000000e+05,2.703217040916581482e+01
3.357999999999999829e+01,8.754999999999999716e+01,2.812780000000000000e+05,2.691326011365219983e+01
3.360999999999999943e+01,8.784000000000000341e+01,2.812800000000000000e+05,2.709188306866235507e+01
3.361999999999999744e+01,8.831999999999999318e+01,2.812820000000000000e+05,2.715176740265121680e+01
3.357999999999999829e+01,8.767000000000000171e+01,2.812840000000000000e+05,2.691326011365219983e+01
3.360000000000000142e+01,8.798999999999999488e+01,2.812860000000000000e+05,2.703217040916581482e+01
3.361999999999999744e+01,8.765999999999999659e+01,2.812870000000000000e+05,2.715176740265121680e+01
3.360999999999999943e+01,8.818999999999999773e+01,2.812890000000000000e+05,2.709188306866235507e+01
3.365999999999999659e+01,8.839000000000000057e+01,2.812910000000000000e+05,2.739302148353692701e+01
3.364999999999999858e+01,8.837000000000000455e+01,2.812930000000000000e+05,2.733245045157639197e+01
3.353999999999999915e+01,8.810999999999999943e+01,2.812950000000000000e+05,2.667749961653930768e+01
3.364999999999999858e+01,8.792000000000000171e+01,2.812960000000000000e+05,2.733245045157639197e+01
3.359000000000000341e+01,8.790999999999999659e+01,2.812980000000000000e+05,2.697262942416261922e+01
3.360000000000000142e+01,8.815999999999999659e+01,2.813000000000000000e+05,2.703217040916581482e+01
3.359000000000000341e+01,8.831000000000000227e+01,2.813020000000000000e+05,2.697262942416261922e+01
3.356000000000000227e+01,8.787000000000000455e+01,2.813040000000000000e+05,2.679503651611003079e+01
3.354999999999999716e+01,8.801000000000000512e+01,2.813060000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.771999999999999886e+01,2.813070000000000000e+05,2.703217040916581482e+01
3.353999999999999915e+01,8.798999999999999488e+01,2.813090000000000000e+05,2.667749961653930768e+01
3.361999999999999744e+01,8.828000000000000114e+01,2.813110000000000000e+05,2.715176740265121680e+01
3.361999999999999744e+01,8.804999999999999716e+01,2.813130000000000000e+05,2.715176740265121680e+01
3.360999999999999943e+01,8.750000000000000000e+01,2.813150000000000000e+05,2.709188306866235507e+01
3.359000000000000341e+01,8.879000000000000625e+01,2.813160000000000000e+05,2.697262942416261922e+01
3.365999999999999659e+01,8.835999999999999943e+01,2.813180000000000000e+05,2.739302148353692701e+01
3.361999999999999744e+01,8.809999999999999432e+01,2.813200000000000000e+05,2.715176740265121680e+01
3.354999999999999716e+01,8.851999999999999602e+01,2.813220000000000000e+05,2.673618222907816744e+01
3.356000000000000227e+01,8.820000000000000284e+01,2.813230000000000000e+05,2.679503651611003079e+01
3.356000000000000227e+01,8.860999999999999943e+01,2.813250000000000000e+05,2.679503651611003079e+01
3.354999999999999716e+01,8.834999999999999432e+01,2.813270000000000000e+05,2.673618222907816744e+01
3.360999999999999943e+01,8.846999999999999886e+01,2.813290000000000000e+05,2.709188306866235507e+01
3.356000000000000227e+01,8.848000000000000398e+01,2.813310000000000000e+05,2.679503651611003079e+01
3.360999999999999943e+01,8.840999999999999659e+01,2.813330000000000000e+05,2.709188306866235507e+01
3.353999999999999915e+01,8.815999999999999659e+01,2.813350000000000000e+05,2.667749961653930768e+01
3.356000000000000227e+01,8.809000000000000341e+01,2.813360000000000000e+05,2.679503651611003079e+01
3.353999999999999915e+01,8.821999999999999886e+01,2.813380000000000000e+05,2.667749961653930768e+01
3.360000000000000142e+01,8.837999999999999545e+01,2.813400000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.790999999999999659e+01,2.813420000000000000e+05,2.709188306866235507e+01
3.342999999999999972e+01,8.818000000000000682e+01,2.813440000000000000e+05,2.604332139514451683e+01
3.354999999999999716e+01,8.829999999999999716e+01,2.813450000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.789000000000000057e+01,2.813470000000000000e+05,2.703217040916581482e+01
3.364999999999999858e+01,8.854999999999999716e+01,2.813490000000000000e+05,2.733245045157639197e+01
3.370000000000000284e+01,8.857999999999999829e+01,2.813510000000000000e+05,2.763702235630944415e+01
3.357000000000000028e+01,8.776999999999999602e+01,2.813530000000000000e+05,2.685406247763444298e+01
3.353999999999999915e+01,8.828000000000000114e+01,2.813550000000000000e+05,2.667749961653930768e+01
3.357000000000000028e+01,8.801000000000000512e+01,2.813570000000000000e+05,2.685406247763444298e+01
3.364999999999999858e+01,8.762999999999999545e+01,2.813580000000000000e+05,2.733245045157639197e+01
3.359000000000000341e+01,8.809000000000000341e+01,2.813600000000000000e+05,2.697262942416261922e+01
3.360000000000000142e+01,8.823000000000000398e+01,2.813620000000000000e+05,2.703217040916581482e+01
3.367000000000000171e+01,8.826000000000000512e+01,2.813640000000000000e+05,2.745376418999080670e+01
3.365999999999999659e+01,8.798000000000000398e+01,2.813660000000000000e+05,2.739302148353692701e+01
3.371000000000000085e+01,8.820999999999999375e+01,2.813670000000000000e+05,2.769845176073476978e+01
3.360999999999999943e+01,8.814000000000000057e+01,2.813690000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.801000000000000512e+01,2.813710000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.853000000000000114e+01,2.813730000000000000e+05,2.709188306866235507e+01
3.350000000000000000e+01,8.848000000000000398e+01,2.813740000000000000e+05,2.644448591131322246e+01
3.359000000000000341e+01,8.865999999999999659e+01,2.813760000000000000e+05,2.697262942416261922e+01
3.360999999999999943e+01,8.812999999999999545e+01,2.813780000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.853000000000000114e+01,2.813800000000000000e+05,2.673618222907816744e+01
3.360999999999999943e+01,8.835999999999999943e+01,2.813820000000000000e+05,2.709188306866235507e+01
3.360999999999999943e+01,8.834999999999999432e+01,2.813840000000000000e+05,2.709188306866235507e+01
3.356000000000000227e+01,8.809999999999999432e+01,2.813860000000000000e+05,2.679503651611003079e+01
3.354999999999999716e+01,8.806999999999999318e+01,2.813870000000000000e+05,2.673618222907816744e+01
3.364999999999999858e+01,8.882999999999999829e+01,2.813890000000000000e+05,2.733245045157639197e+01
3.359000000000000341e+01,8.864000000000000057e+01,2.813910000000000000e+05,2.697262942416261922e+01
3.371999999999999886e+01,8.825000000000000000e+01,2.813930000000000000e+05,2.776005283965298531e+01
3.371999999999999886e+01,8.812000000000000455e+01,2.813950000000000000e+05,2.776005283965298531e+01
3.360000000000000142e+01,8.868999999999999773e+01,2.813960000000000000e+05,2.703217040916581482e+01
3.372999999999999687e+01,8.870999999999999375e+01,2.813980000000000000e+05,2.782182559306420444e+01
3.361999999999999744e+01,8.764000000000000057e+01,2.814000000000000000e+05,2.715176740265121680e+01
3.359000000000000341e+01,8.837000000000000455e+01,2.814020000000000000e+05,2.697262942416261922e+01
3.371999999999999886e+01,8.859000000000000341e+01,2.814040000000000000e+05,2.776005283965298531e+01
3.360999999999999943e+01,8.812999999999999545e+01,2.814060000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.846999999999999886e+01,2.814070000000000000e+05,2.673618222907816744e+01
3.360999999999999943e+01,8.825000000000000000e+01,2.814090000000000000e+05,2.709188306866235507e+01
3.364999999999999858e+01,8.807999999999999829e+01,2.814110000000000000e+05,2.733245045157639197e+01
3.377000000000000313e+01,8.781999999999999318e+01,2.814130000000000000e+05,2.807063335163809370e+01
3.365999999999999659e+01,8.806000000000000227e+01,2.814150000000000000e+05,2.739302148353692701e+01
3.360999999999999943e+01,8.870999999999999375e+01,2.814160000000000000e+05,2.709188306866235507e+01
3.361999999999999744e+01,8.839000000000000057e+01,2.814180000000000000e+05,2.715176740265121680e+01
3.350000000000000000e+01,8.826999999999999602e+01,2.814200000000000000e+05,2.644448591131322246e+01
3.361999999999999744e+01,8.860999999999999943e+01,2.814220000000000000e+05,2.715176740265121680e+01
3.354999999999999716e+01,8.795999999999999375e+01,2.814240000000000000e+05,2.673618222907816744e+01
3.353000000000000114e+01,8.826000000000000512e+01,2.814260000000000000e+05,2.661898867849345152e+01
3.359000000000000341e+01,8.814000000000000057e+01,2.814270000000000000e+05,2.697262942416261922e+01
3.372999999999999687e+01,8.781000000000000227e+01,2.814290000000000000e+05,2.782182559306420444e+01
3.360000000000000142e+01,8.823000000000000398e+01,2.814310000000000000e+05,2.703217040916581482e+01
3.356000000000000227e+01,8.779999999999999716e+01,2.814330000000000000e+05,2.679503651611003079e+01
3.360999999999999943e+01,8.801999999999999602e+01,2.814350000000000000e+05,2.709188306866235507e+01
3.359000000000000341e+01,8.787000000000000455e+01,2.814360000000000000e+05,2.697262942416261922e+01
3.361999999999999744e+01,8.843999999999999773e+01,2.814380000000000000e+05,2.715176740265121680e+01
3.360999999999999943e+01,8.779000000000000625e+01,2.814400000000000000e+05,2.709188306866235507e+01
3.364999999999999858e+01,8.754000000000000625e+01,2.814420000000000000e+05,2.733245045157639197e+01
3.360999999999999943e+01,8.801000000000000512e+01,2.814440000000000000e+05,2.709188306866235507e+01
3.350999999999999801e+01,8.806000000000000227e+01,2.814450000000000000e+05,2.650248182588029522e+01
3.361999999999999744e+01,8.854999999999999716e+01,2.814470000000000000e+05,2.715176740265121680e+01
3.360999999999999943e+01,8.790000000000000568e+01,2.814490000000000000e+05,2.709188306866235507e+01
3.360000000000000142e+01,8.845999999999999375e+01,2.814510000000000000e+05,2.703217040916581482e+01
3.361999999999999744e+01,8.832999999999999829e+01,2.814530000000000000e+05,2.715176740265121680e+01
3.354999999999999716e+01,8.812999999999999545e+01,2.814550000000000000e+05,2.673618222907816744e+01
3.357999999999999829e+01,8.820999999999999375e+01,2.814570000000000000e+05,2.691326011365219983e+01
3.353999999999999915e+01,8.770999999999999375e+01,2.814580000000000000e+05,2.667749961653930768e+01
3.367000000000000171e+01,8.815000000000000568e+01,2.814600000000000000e+05,2.745376418999080670e+01
3.361999999999999744e+01,8.839000000000000057e+01,2.814620000000000000e+05,2.715176740265121680e+01
3.360000000000000142e+01,8.806000000000000227e+01,2.814640000000000000e+05,2.703217040916581482e+01
3.357999999999999829e+01,8.815999999999999659e+01,2.814650000000000000e+05,2.691326011365219983e+01
3.359000000000000341e+01,8.770000000000000284e+01,2.814670000000000000e+05,2.697262942416261922e+01
3.356000000000000227e+01,8.798999999999999488e+01,2.814690000000000000e+05,2.679503651611003079e+01
3.356000000000000227e+01,8.814000000000000057e+01,2.814710000000000000e+05,2.679503651611003079e+01
3.360999999999999943e+01,8.779000000000000625e+01,2.814730000000000000e+05,2.709188306866235507e+01
3.359000000000000341e+01,8.803000000000000114e+01,2.814750000000000000e+05,2.697262942416261922e+01
3.359000000000000341e+01,8.792000000000000171e+01,2.814770000000000000e+05,2.697262942416261922e+01
3.357999999999999829e+01,8.825000000000000000e+01,2.814780000000000000e+05,2.691326011365219983e+01
3.360000000000000142e+01,8.812000000000000455e+01,2.814800000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.809000000000000341e+01,2.814820000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.812999999999999545e+01,2.814840000000000000e+05,2.673618222907816744e+01
3.361999999999999744e+01,8.820000000000000284e+01,2.814860000000000000e+05,2.715176740265121680e+01
3.361999999999999744e+01,8.809000000000000341e+01,2.814870000000000000e+05,2.715176740265121680e+01
3.360000000000000142e+01,8.782999999999999829e+01,2.814890000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.818999999999999773e+01,2.814910000000000000e+05,2.709188306866235507e+01
3.356000000000000227e+01,8.809999999999999432e+01,2.814930000000000000e+05,2.679503651611003079e+01
3.363000000000000256e+01,8.790000000000000568e+01,2.814950000000000000e+05,2.721182341113342318e+01
3.364999999999999858e+01,8.834999999999999432e+01,2.814960000000000000e+05,2.733245045157639197e+01
3.360000000000000142e+01,8.804999999999999716e+01,2.814980000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.825000000000000000e+01,2.815000000000000000e+05,2.709188306866235507e+01
3.371999999999999886e+01,8.806999999999999318e+01,2.815020000000000000e+05,2.776005283965298531e+01
3.356000000000000227e+01,8.820999999999999375e+01,2.815040000000000000e+05,2.679503651611003079e+01
3.360000000000000142e+01,8.726999999999999602e+01,2.815060000000000000e+05,2.703217040916581482e+01
3.365999999999999659e+01,8.782999999999999829e+01,2.815070000000000000e+05,2.739302148353692701e+01
3.365999999999999659e+01,8.782999999999999829e+01,2.815090000000000000e+05,2.739302148353692701e+01
3.361999999999999744e+01,8.776999999999999602e+01,2.815110000000000000e+05,2.715176740265121680e+01
3.357999999999999829e+01,8.756999999999999318e+01,2.815130000000000000e+05,2.691326011365219983e+01
3.360000000000000142e+01,8.765000000000000568e+01,2.815150000000000000e+05,2.703217040916581482e+01
3.360999999999999943e+01,8.795999999999999375e+01,2.815160000000000000e+05,2.709188306866235507e+01
3.360000000000000142e+01,8.793000000000000682e+01,2.815180000000000000e+05,2.703217040916581482e+01
3.364000000000000057e+01,8.775000000000000000e+01,2.815200000000000000e+05,2.727205109410829209e+01
3.360999999999999943e+01,8.785999999999999943e+01,2.815220000000000000e+05,2.709188306866235507e+01
3.354999999999999716e+01,8.800000000000000000e+01,2.815240000000000000e+05,2.673618222907816744e+01
3.360000000000000142e+01,8.812000000000000455e+01,2.815260000000000000e+05,2.703217040916581482e+01
3.361999999999999744e+01,8.798000000000000398e+01,2.815280000000000000e+05,2.715176740265121680e+01
3.365999999999999659e+01,8.815000000000000568e+01,2.815290000000000000e+05,2.739302148353692701e+01
3.353999999999999915e+01,8.793999999999999773e+01,2.815310000000000000e+05,2.667749961653930768e+01
3.360999999999999943e+01,8.792000000000000171e+01,2.815330000000000000e+05,2.709188306866235507e+01
3.356000000000000227e+01,8.798000000000000398e+01,2.815350000000000000e+05,2.679503651611003079e+01
3.365999999999999659e+01,8.821999999999999886e+01,2.815360000000000000e+05,2.739302148353692701e+01
3.360000000000000142e+01,8.767000000000000171e+01,2.815380000000000000e+05,2.703217040916581482e+01
3.363000000000000256e+01,8.771999999999999886e+01,2.815400000000000000e+05,2.721182341113342318e+01
