40.86 ,83.42
40.70 ,83.68
40.89 ,83.48
40.89 ,83.83
40.68 ,83.36
40.90 ,83.61
40.90 ,83.40
40.78 ,83.48
40.79 ,83.50
40.63 ,83.58
40.93 ,83.34
40.68 ,83.30
41.12 ,83.10
40.74 ,83.01
41.29 ,75.42
41.71 ,74.33
41.31 ,73.76
41.88 ,73.36
41.52 ,72.19
41.45 ,72.97
41.76 ,71.98
41.76 ,72.33
41.47 ,73.05
41.74 ,73.49
41.93 ,73.01
41.41 ,73.57
41.29 ,74.52
41.48 ,74.89
41.41 ,80.95
41.02 ,82.33
40.60 ,83.14
40.80 ,83.31
40.73 ,83.34
40.65 ,83.46
40.62 ,83.58
40.66 ,83.47
40.85 ,83.53
40.70 ,83.50
40.90 ,83.40
40.67 ,83.55
40.55 ,83.49
40.84 ,83.21
40.74 ,83.58
40.68 ,83.58
40.61 ,83.60
40.74 ,83.47
40.77 ,83.47
40.83 ,83.41
40.61 ,83.49
40.78 ,83.44
40.75 ,83.48
40.83 ,83.59
40.73 ,83.33
40.67 ,83.44
40.60 ,83.47
40.79 ,83.52
40.66 ,83.53
40.81 ,83.71
40.60 ,83.48
40.60 ,83.58
40.62 ,83.63
40.75 ,83.48
40.91 ,83.41
40.66 ,83.70
40.82 ,83.68
40.75 ,83.54
40.66 ,83.47
40.76 ,83.56
40.66 ,83.65
40.76 ,83.44
40.54 ,83.59
40.64 ,83.62
40.74 ,83.80
40.64 ,83.50
40.82 ,83.46
40.68 ,83.68
40.69 ,83.70
40.77 ,83.30
40.69 ,83.77
40.85 ,83.62
40.79 ,83.86
40.68 ,83.46
40.58 ,83.54
40.55 ,83.32
40.79 ,83.57
40.80 ,83.58
40.78 ,83.49
40.72 ,83.55
40.62 ,83.51
40.68 ,83.69
40.88 ,83.41
40.61 ,83.32
40.56 ,83.62
40.69 ,83.54
40.68 ,83.74
40.61 ,83.71
40.80 ,83.59
40.64 ,83.83
40.83 ,83.70
40.97 ,83.41
