126.61 ,37.55
125.92 ,37.57
126.01 ,37.58
126.09 ,37.57
124.88 ,37.57
125.28 ,37.64
125.41 ,37.52
124.75 ,37.63
124.96 ,37.65
124.77 ,37.59
125.11 ,37.57
124.23 ,37.59
124.22 ,37.69
124.37 ,37.68
123.67 ,37.63
123.29 ,37.64
123.79 ,37.58
123.43 ,37.70
123.37 ,37.57
123.80 ,37.62
123.96 ,37.73
122.77 ,37.73
123.95 ,37.59
123.34 ,37.62
122.97 ,37.63
122.95 ,37.62
123.17 ,37.60
123.26 ,37.67
123.52 ,37.64
123.92 ,37.58
123.48 ,37.70
124.36 ,37.58
123.95 ,37.65
124.50 ,37.57
124.28 ,37.63
124.52 ,37.58
125.19 ,37.61
125.03 ,37.59
124.68 ,37.65
124.57 ,37.63
124.98 ,37.65
124.81 ,37.58
124.68 ,37.63
124.96 ,37.65
125.52 ,37.51
125.54 ,37.50
125.27 ,37.62
125.60 ,37.52
126.22 ,37.52
126.34 ,37.65
125.55 ,37.64
125.59 ,37.54
125.59 ,37.63
126.00 ,37.58
125.96 ,37.58
126.42 ,37.66
126.12 ,37.58
126.58 ,37.66
126.62 ,37.50
126.88 ,37.65
126.51 ,37.58
126.48 ,37.64
126.90 ,37.58
126.75 ,37.45
126.97 ,37.54
126.52 ,37.54
127.13 ,37.52
127.63 ,37.58
126.81 ,37.45
128.09 ,37.54
127.16 ,37.53
127.44 ,37.59
126.84 ,37.50
127.59 ,37.52
126.94 ,37.63
127.29 ,37.52
127.06 ,37.57
126.37 ,37.53
127.29 ,37.58
127.76 ,37.51
127.12 ,37.53
127.43 ,37.66
126.64 ,37.62
127.18 ,37.56
127.04 ,37.53
126.72 ,37.59
126.91 ,37.58
127.15 ,37.64
126.91 ,37.52
126.67 ,37.52
126.79 ,37.56
126.32 ,37.50
125.89 ,37.52
125.93 ,37.52
126.40 ,37.56
126.45 ,37.52
125.76 ,37.55
125.90 ,37.53
125.81 ,37.63
125.67 ,37.52
125.77 ,37.56
126.27 ,37.63
126.05 ,37.65
125.85 ,37.62
126.53 ,37.51
125.76 ,37.53
125.91 ,37.53
125.60 ,37.49
125.69 ,37.59
125.72 ,37.65
125.41 ,37.63
124.96 ,37.57
124.97 ,37.63
124.62 ,37.52
124.77 ,37.57
124.65 ,37.51
124.83 ,37.70
124.74 ,37.65
124.07 ,37.56
124.96 ,37.61
124.63 ,37.52
124.09 ,37.59
124.21 ,37.64
124.23 ,37.63
123.95 ,37.65
123.75 ,37.62
123.78 ,37.59
123.64 ,37.59
123.36 ,37.64
123.16 ,37.56
123.58 ,37.64
123.04 ,37.69
123.19 ,37.68
122.92 ,37.63
122.32 ,37.66
122.53 ,37.69
122.36 ,37.71
121.85 ,37.61
122.12 ,37.74
122.25 ,37.58
121.85 ,37.69
122.00 ,37.68
122.39 ,37.64
121.62 ,37.71
121.93 ,37.49
122.66 ,37.71
122.12 ,37.70
121.90 ,37.63
122.03 ,37.67
122.70 ,37.62
122.10 ,37.70
122.58 ,37.57
122.72 ,37.58
123.03 ,37.65
123.56 ,37.67
123.30 ,37.53
123.51 ,37.52
123.34 ,37.68
