40.84 ,83.38
40.79 ,83.29
40.90 ,83.44
40.80 ,83.48
41.12 ,83.32
40.97 ,83.36
40.57 ,83.52
40.91 ,83.30
40.84 ,83.50
40.79 ,83.46
40.83 ,83.25
40.79 ,83.52
40.66 ,83.59
40.91 ,83.36
40.80 ,83.25
40.87 ,83.80
40.72 ,83.43
40.78 ,83.27
40.62 ,83.51
40.78 ,83.32
40.62 ,83.46
40.88 ,83.58
40.85 ,83.34
40.68 ,83.34
40.70 ,83.45
40.66 ,83.48
40.80 ,83.47
40.79 ,83.34
40.85 ,83.34
40.85 ,83.40
40.88 ,83.58
40.92 ,83.54
40.76 ,83.27
40.96 ,83.39
40.75 ,83.32
40.73 ,83.40
40.80 ,83.30
40.78 ,83.27
40.79 ,83.51
40.71 ,83.29
40.83 ,83.08
40.84 ,83.44
40.80 ,83.52
40.84 ,83.27
40.92 ,83.21
40.73 ,83.22
40.70 ,83.51
40.79 ,83.39
40.73 ,83.11
40.79 ,83.39
40.89 ,83.43
40.63 ,83.47
40.86 ,83.31
40.95 ,83.44
40.84 ,83.39
40.89 ,83.25
41.03 ,83.42
40.85 ,83.29
40.56 ,83.44
40.93 ,83.39
40.79 ,83.29
40.78 ,83.38
40.64 ,83.44
40.73 ,83.28
40.73 ,83.28
40.68 ,83.30
40.94 ,83.25
40.67 ,83.67
40.91 ,83.25
40.38 ,83.48
40.52 ,83.53
40.77 ,83.08
40.79 ,83.40
40.75 ,83.15
40.77 ,83.35
40.70 ,83.45
40.69 ,83.37
40.84 ,83.49
40.79 ,83.40
40.62 ,83.45
40.66 ,83.19
40.48 ,83.52
40.64 ,83.33
40.73 ,83.40
40.91 ,83.30
40.84 ,83.33
40.84 ,83.50
40.71 ,83.47
40.90 ,83.22
40.94 ,83.48
40.85 ,83.40
40.76 ,83.34
40.77 ,83.42
40.69 ,83.47
40.84 ,83.44
40.87 ,83.38
40.85 ,83.36
40.79 ,83.29
40.85 ,83.47
40.61 ,83.31
