82.70 ,84.74
82.86 ,84.85
82.66 ,84.70
82.85 ,84.83
82.73 ,84.77
82.63 ,84.68
83.08 ,85.13
82.83 ,84.82
82.85 ,84.83
82.65 ,84.75
82.71 ,84.75
82.74 ,84.78
82.89 ,84.82
82.87 ,84.86
82.79 ,84.83
82.75 ,84.68
82.74 ,84.78
82.85 ,84.90
82.70 ,84.74
82.88 ,84.92
82.82 ,84.81
82.98 ,85.03
82.84 ,84.89
82.76 ,84.74
82.77 ,84.82
82.90 ,85.00
82.85 ,84.78
82.79 ,84.78
82.72 ,84.71
82.84 ,84.83
82.94 ,84.93
82.65 ,84.69
82.82 ,84.86
82.88 ,84.92
82.72 ,84.82
82.74 ,84.90
82.88 ,84.98
82.75 ,84.74
82.75 ,84.91
82.61 ,84.65
82.82 ,84.75
82.87 ,85.03
83.00 ,84.99
83.07 ,85.01
82.89 ,84.93
83.01 ,85.06
82.97 ,85.07
83.13 ,85.11
83.08 ,85.07
83.03 ,85.02
83.23 ,85.16
83.04 ,84.97
83.11 ,85.15
83.25 ,85.29
83.07 ,85.06
83.25 ,85.29
83.18 ,85.11
83.12 ,85.28
82.97 ,85.01
83.14 ,85.12
82.81 ,84.85
82.97 ,85.07
82.93 ,85.03
82.85 ,84.95
82.76 ,84.92
82.84 ,84.88
82.66 ,84.71
82.83 ,84.88
82.90 ,84.95
82.92 ,84.97
82.86 ,84.96
82.69 ,84.74
82.74 ,84.73
82.79 ,84.83
82.80 ,84.85
82.71 ,84.82
83.00 ,84.98
82.98 ,85.03
82.83 ,84.82
82.76 ,84.75
82.88 ,84.87
82.71 ,84.75
82.81 ,84.80
82.81 ,84.91
82.85 ,84.90
82.86 ,84.90
82.93 ,85.03
82.90 ,84.94
83.15 ,85.14
82.70 ,84.75
82.79 ,84.84
82.81 ,84.85
82.93 ,84.98
83.09 ,85.14
82.71 ,84.70
82.85 ,84.90
82.65 ,84.70
82.78 ,84.76
82.89 ,85.05
82.81 ,84.85
82.75 ,84.80
82.94 ,84.93
82.83 ,84.93
82.79 ,84.78
82.72 ,84.82
82.95 ,84.88
82.73 ,84.71
82.71 ,84.76
82.67 ,84.66
82.75 ,84.80
82.80 ,84.79
82.70 ,84.74
82.77 ,84.81
82.82 ,84.81
82.67 ,84.66
82.81 ,84.91
82.68 ,84.79
82.82 ,84.92
82.80 ,84.90
82.84 ,84.89
82.72 ,84.82
82.82 ,84.92
82.74 ,84.78
82.75 ,84.79
82.79 ,84.83
82.75 ,84.74
82.89 ,84.94
82.88 ,84.86
82.73 ,84.77
82.86 ,84.96
82.73 ,84.78
82.79 ,84.89
82.66 ,84.65
82.82 ,84.87
82.89 ,84.94
83.02 ,85.01
82.93 ,84.91
82.95 ,84.99
82.89 ,84.87
82.88 ,84.81
82.81 ,84.86
82.94 ,84.93
82.85 ,84.84
82.76 ,84.81
82.83 ,84.88
82.91 ,84.95
82.79 ,84.78
82.89 ,84.99
82.75 ,84.80
82.67 ,84.77
82.77 ,84.93
82.77 ,84.82
82.83 ,84.82
82.78 ,84.93
82.77 ,84.76
82.77 ,84.76
82.68 ,84.73
82.75 ,84.86
82.88 ,84.86
82.97 ,84.96
82.92 ,84.91
82.72 ,84.76
82.75 ,84.86
82.66 ,84.65
82.86 ,84.96
82.91 ,85.01
83.18 ,85.17
82.98 ,84.97
82.94 ,84.99
83.11 ,85.10
83.49 ,85.42
83.54 ,85.52
83.39 ,85.32
83.55 ,85.49
83.85 ,85.78
84.08 ,86.01
84.10 ,86.14
84.24 ,86.28
84.18 ,86.11
84.19 ,86.12
84.12 ,86.11
83.83 ,85.76
83.74 ,85.73
83.05 ,85.04
83.09 ,85.01
83.02 ,85.06
82.97 ,85.07
82.85 ,84.95
82.90 ,84.95
82.71 ,84.76
82.70 ,84.80
82.70 ,84.69
82.61 ,84.71
82.78 ,84.88
82.70 ,84.80
82.98 ,85.03
82.89 ,84.93
82.88 ,84.87
82.83 ,84.77
82.82 ,84.86
82.70 ,84.69
82.90 ,84.89
82.77 ,84.87
82.72 ,84.70
83.01 ,85.00
82.89 ,84.88
82.77 ,84.82
82.87 ,84.91
82.95 ,84.88
82.78 ,84.82
82.97 ,85.01
82.92 ,84.85
82.98 ,84.97
82.74 ,84.78
83.06 ,85.04
83.09 ,85.08
82.97 ,85.02
82.73 ,84.72
82.76 ,84.86
82.93 ,84.97
82.89 ,84.87
82.85 ,84.84
82.97 ,84.90
82.96 ,85.00
82.87 ,84.86
82.77 ,84.75
82.97 ,84.95
82.51 ,84.38
82.94 ,84.93
82.83 ,84.87
82.81 ,84.86
82.74 ,84.73
82.70 ,84.74
82.89 ,84.93
82.84 ,84.88
82.82 ,84.81
82.93 ,84.97
82.83 ,84.81
82.68 ,84.73
82.77 ,84.87
82.88 ,84.86
82.86 ,84.90
82.83 ,84.87
